item_id,name,unit,rate,category_id
1276,"CHK MAKHAN KARAHI (H)",PLATE,400,16
1277,"CH SPL HANDI (H)",PLATE,400,16
1278,"LAHORI RAAHO FISH FRY 500GM",PLATE,275,33
1279,"LAHORI RAAHO FISH FRY 1000GM",PLATE,550,33
1280,"FISH FINGER MS 500GM",PLATE,300,33
1281,"FISH FINGER FRY BESANI 250GM",PLATE,150,33
1282,"MUSHKA LARGE 500GM",PLATE,275,33
1283,"MUNGRA FINGER 500GM",PLATE,200,33
1284,"BETHKI FINGER 500GM",PLATE,400,33
1285,"CH JAL FAREZI WITH RICE",PLATE,0,14
1286,"DHOOTAR FISH SAJJI 500GM",PLATE,350,33
1287,"CH BOTI GRILL KRI (H)",PLATE,360,16
1288,"CHICKEN SPL MAKHAN HANDI (F)",PLATE,850,16
1289,"CH MALAI BOTI ROLL",NOS,100,29
1290,"SURMAEE SLICE 1-KG",PLATE,800,33
1291,"HEERA 1-KG",PLATE,700,33
1292,"SAARAM FINGER SMALL 500-GM",PLATE,200,33
1293,"CH CHILLI DRY",PLATE,220,14
1294,"SURMAEE SLICE 500GM",PLATE,400,33
1295,"SAARAM FINGER SMALL 1-KG",PLATE,350,33
1296,"HEERA TAWAH FISH FRY 500GM",PLATE,350,33
1297,"FISH FINGER MS 1-KG",PLATE,600,33
1298,"FISH FINGER FRY BESANI 500GM",PLATE,300,33
1299,"SEASONAL JUICES",NOS,90,30
1300,"CHICKEN SPL ROAST (H)",PLATE,270,17
1301,"HEERA TAWAH FISH FRY 1-KG",PLATE,700,33
1302,"BLACK PAAPLATE 500GM",PLATE,360,33
1303,"MUSHKA SMALL 1-KG",PLATE,300,33
1304,"FISH SPL KARAHI (H)",PLATE,500,16
1305,"CH SPL CHEESE HANDI (H)",PLATE,425,16
1306,"CH MALAI ROLL",NOS,90,29
1307,"RAHOO FISH FRY 500GM",PLATE,275,33
1308,"THELA DEMBARA FISH FRY 500GM",PLATE,300,33
1309,"WHITE IRANI PAAPLATE FISH FRY 500GM",PLATE,370,33
1310,"MTN SPL MAKHAN HANDI (H)",PLATE,550,16
1311,"FINGER WHITE FISH 500GM",PLATE,400,33
1312,"WHITE PAAPLATE (BEST) 1-KG",PLATE,600,33
1313,"WHITE PAAPLATE (NORMAL) 500GM",PLATE,500,33
1314,"BLACK DHOOTAR PAAPLATE 500GM",PLATE,350,33
1315,"ORANGE (KINO)",DZN,100,1
1316,"SINGAPUREAN RICE KOFTI FAMILY PACK (SMALL)",PLATE,0,16
1317,"SPL FINGER WHITE FISH 500GM",PLATE,400,33
1318,"RAHOO FISH FRY 500GM (BASANNI)",PLATE,225,33
1319,"CH MALAI SPICY MAYO ROLL",NOS,110,29
1320,"BEEF CRISPY MAYO ROLL",NOS,0,29
1321,"BEEF KABAB CRISPY MAYO ROLL",NOS,0,29
1322,"BEEF KABAB GREEN CHILLI MAYO ROLL",NOS,0,29
1323,"AL HAAJ SPL CH FRIED RICE",PLATE,0,14
1324,"HEERA 500GM",PLATE,350,33
1325,"HEERA FISH FRY 1-KG",PLATE,700,33
1326,"FISH FINGER FRY BESANI 1-KG",PLATE,600,33
1327,"CHINA PAAPLATE WHITE 500GM",PLATE,350,33
1328,"SAARAM FINGER LARGE 1-KG",PLATE,500,33
1329,"LAHORI CH CHARGHA ROAST (H)",PLATE,270,17
1330,"CHICKEN SPL ROAST (F)",PLATE,520,17
1331,"CHEESE SLICE",PLATE,15,28
1332,"BLACK PAAPLATE 1-KG",PLATE,650,33
1333,"SPL FINGER WHITE FISH 1-KG",PLATE,800,33
1334,"PRAWN KARAHI",PLATE,500,16
1335,"CH LALA JHINGA HANDI (F)",PLATE,1050,16
1336,"KHAGGA FINGER 500GM",PLATE,225,33
1337,"LAHORI CH DAIG STEAM CHARGHA (H)",PLATE,250,17
1338,"PRAWN CORN SOUP",NOS,100,14
1339,"DHOOTAR FISH 1-KG",PLATE,650,33
1340,"PRAWN MANCHORIN",PLATE,300,14
1341,"HEERA FISH FRY 500GM",PLATE,350,33
1342,"DHOOTAR FISH 500GM",PLATE,325,33
1343,"MUSHKA LARGE 1-KG",PLATE,500,33
1344,"PRAWN HOT & SOUR SOUP",PLATE,110,14
1345,"PRAWN CHOWMIN",PLATE,300,14
1346,"LAHORI CH DAIG STEAM CHARGHA (F)",PLATE,480,17
1347,"CHICKEN DAABUO (H)",PLATE,270,17
1348,"WHITE PAAPLATE (BEST) 500GM",PLATE,350,33
1349,"PRAWN SPL MAKHAN HANDI (H)",PLATE,400,16
1350,"FINGER WHITE FISH 1-KG",PLATE,800,33
1351,"RAAHO 1-KG",PLATE,400,33
1352,"MUTTON ARBI HANDI (H)",PLATE,0,16
1353,"CHK MAKHAN KARAHI (F)",PLATE,750,16
1354,"CH TIKKA GRILL KARAHI (H)",PLATE,360,16
1355,"PRAWN CHILLI DRY",PLATE,280,14
1356,"MTN CAPITAL HANDI (H)",PLATE,600,16
1357,"SAARAM FINGER LARGE 500GM",PLATE,300,33
1358,"THELA DEMBARA FISH FRY 1-KG",PLATE,600,33
1359,"CHICKEN GARLIC WITH RICE",PLATE,0,14
1360,"CHICKEN DAABUO (F)",PLATE,520,17
1361,"MUNGRA BISCUIT FISH",KGS,280,1
1362,"MUNGRA FINGER FISH",KGS,260,1
1363,"SAARAM BISCUIT (LARGE FISH)",KGS,279,15
1364,"FINGER FISH",KGS,360,15
1365,"BISCUIT FISH",KGS,279,15
1366,"SAARAM FINGER (MEDIUM FISH)",KGS,220,15
1367,"CHICKEN B B GRILL KABAB KRI (H)",PLATE,350,16
1368,"CHICKEN B B GRILL KABAB KRI (F)",PLATE,650,16
1369,"CH NOOR JAHAN KARAHI (H)",PLATE,500,16
1370,"CHICKEN SHASHILCK DRY",PLATE,220,14
1371,"BETHKI FINGER 1-KG",PLATE,800,33
1372,"BLACK DHOOTAR PAAPLATE 1-KG",PLATE,600,33
1373,"WHITE PAAPLATE (NORMAL) 1-KG",PLATE,1000,33
1374,"CHICKEN LEMON WITH RICE",PLATE,0,14
1375,"CHICKEN GINGER WITH RICE",PLATE,0,14
1376,"KHAGGA FINGER 1-KG",PLATE,400,33
1377,"CHINA PAAPLATE WHITE 1-KG",PLATE,600,33
1378,"WHITE IRANI PAAPLATE FISH FRY 1-KG",PLATE,700,33
1379,"RAHOO FISH FRY 1-KG",PLATE,550,33
1380,"SPL GRILL BOTI HANDI (F)",PLATE,850,16
1381,"DUMBA SPL KARAHI (H)",PLATE,500,16
1382,"DUMBA SPL KARAHI (F)",PLATE,950,16
1383,"THELA DEMBARA TAWA FISH FRY 500GM",PLATE,300,33
1384,"THELA DEMBARA TAWA FISH FRY 1-KG",PLATE,600,33
1385,"HALEEM KE MACHINE",NOS,1,1
1386,"MUTTON ARBI KARAHI (F)",PLATE,0,16
1387,"CHICKEN ARBI KARAHI (F)",PLATE,750,16
1388,"MUTTON ACHAR KARAHI (F)",PLATE,0,16
1389,"CH BAMBOO KARAHI (F)",PLATE,900,16
1390,"CH BRAIN KARAHI (F)",PLATE,880,16
1391,"CHICKEN CAPITAL KARAHI (F)",PLATE,750,16
1392,"MTN CHASKA WHITE KARAHI (H)",PLATE,550,16
1393,"CH DO PYAZA KARAHI (F)",PLATE,850,16
1394,"CH GAJI BAR MNTKMRI KRHI (F)",PLATE,850,16
1395,"CH MEHDI HASSAN KARAHI (F)",PLATE,1100,16
1396,"CH DHAMAKA HANDI (F)",PLATE,850,16
1397,"MTN DHAMAKA HANDI (H)",PLATE,550,16
1398,"MTN SPL MAKHAN HANDI (F)",PLATE,1050,16
1399,"FISH SPL HANDI (F)",PLATE,950,16
1400,"PRAWN SPL MAKHAN HANDI (F)",PLATE,750,16
1401,"MUTTON GREEN HANDI (F)",PLATE,0,16
1402,"MTN KALY HARY MAIN KARAHI (F)",PLATE,1050,16
1403,"MUTTON LAHORI KARAHI (F)",PLATE,0,16
1404,"CH PIYARAY LAL KARAHI (F)",PLATE,950,16
1405,"CHICKEN SHAHI KARAHI (F)",PLATE,900,16
1406,"MUNGRA FINGER 1-KG",PLATE,350,16
1407,"EGG FRIED RICE",PLATE,0,14
1408,"HD: SIZE (7 X 6)",KGS,205,2
1409,"MTN HARA MASALA KARAHI (F)",PLATE,1050,16
1410,"CH SAFEDA KARAHI (F)",PLATE,680,16
1411,"LIVE PRAWN FRIED RICE 2P",PLATE,0,14
1412,"AL HAJ SPL CH JANGLI KARAHI (F)",PLATE,1660,16
1413,"CH TIKKA GRILL KARAHI (F)",PLATE,700,16
1414,"CH BOTI GRILL KARAHI (F)",PLATE,700,16
1415,"CH WHITE KARAHI DRY (F)",PLATE,650,16
1416,"LAHORI CH CHARGHA ROAST (F)",PLATE,520,17
1417,"CH SPL CHEESE HANDI (F)",PLATE,800,16
1418,"MUTTON CAPITAL KARAHI (H)",PLATE,0,16
1419,"MUTTON CAPITAL KARAHI (F)",PLATE,0,16
1420,"BATAIR SPL KARAHI (F)",PLATE,850,16
1421,"CH (B/L) BOTI GRILL KARAHI (H)",PLATE,450,16
1422,"CH (B/L) BOTI GRILL KARAHI (F)",PLATE,850,16
1423,"MUTTON BRAIN KARAHI (H)",PLATE,0,16
1424,"MUTTON BRAIN KARAHI (F)",PLATE,0,16
1425,"MUTTON DO PYAZA KARAHI (H)",PLATE,0,16
1426,"MUTTON DO PYAZA KARAHI (F)",PLATE,0,16
1427,"CHICKEN ARBI HANDI (F)",PLATE,800,16
1428,"MUTTON ARBI HANDI (F)",PLATE,0,16
1429,"CHICKEN RED KARAHI (H)",PLATE,350,16
1430,"CHICKEN RED KARAHI (F)",PLATE,650,16
1431,"MUTTON SAFEDA KARAHI (H)",PLATE,0,16
1432,"MUTTON SAFEDA KARAHI (F)",PLATE,0,16
1433,"MUTTON SULIMANI KARAHI (H)",PLATE,0,16
1434,"MUTTON SULIMANI KARAHI (F)",PLATE,0,16
1435,"MUTTON SHAHI KARAHI (H)",PLATE,0,16
1436,"MUTTON SHAHI KARAHI (F)",PLATE,0,16
1437,"MTN GAJI BAR MNTKMRI KRHI (H)",PLATE,600,16
1438,"MTN GAJI BAR MNTKMRI KRHI (F)",PLATE,1100,16
1439,"MTN LALA JHINGA KARAHI (H)",PLATE,900,16
1440,"MTN LALA JHINGA KARAHI (F)",PLATE,1700,16
1441,"MUTTON SHAN KARAHI (H)",PLATE,0,16
1442,"MUTTON SHAN KARAHI (F)",PLATE,0,16
1443,"SPL FISH WHITE KARAHI (H)",PLATE,550,16
1444,"SPL FISH WHITE KARAHI (F)",PLATE,1050,16
1445,"MTN SPL CHEESE HANDI (H)",PLATE,600,16
1446,"MTN SPL CHEESE HANDI (F)",PLATE,1150,16
1447,"CHICKEN CAPITAL HANDI (F)",PLATE,800,16
1448,"MTN CAPITAL HANDI (F)",PLATE,1100,16
1449,"CHICKEN BAMBOO HANDI (F)",PLATE,850,16
1450,"MUTTON BAMBOO HANDI (H)",PLATE,0,16
1451,"MUTTON BAMBOO HANDI (F)",PLATE,0,16
1452,"CHICKEN CHANA HANDI (F)",PLATE,700,16
1453,"DHOOTAR FISH SAJJI 1-KG",PLATE,600,33
1454,"AL HAAJ SPL PRAWN FRIED RICE",PLATE,0,16
1455,"PRAWN SHASHILCK",PLATE,280,16
1456,"PRAWN CHILLI WITH RICE",PLATE,0,16
1457,"MUTTON CHANA HANDI (H)",PLATE,0,16
1458,"MUTTON CHANA HANDI (F)",PLATE,0,16
1459,"MUTTON SHAHI HANDI (F)",PLATE,0,16
1460,"THELA DEMBARA 500GM",PLATE,225,33
1461,"THELA DEMBARA 1-KG",PLATE,400,16
1462,"MTN LALA JHINGA HANDI (H)",PLATE,625,16
1463,"MTN LALA JHINGA HANDI (F)",PLATE,1200,16
1464,"BATAIR SPL HANDI (F)",PLATE,750,16
1465,"MUTTON MAKHAN KARAHI (H)",PLATE,0,16
1466,"MUTTON MAKHAN KARAHI (F)",PLATE,0,16
1467,"MUTTON SHAN HANDI (F)",PLATE,0,16
1468,"CH VEGETABLE HANDI (F)",PLATE,700,16
1469,"MTN VEGETABLE HANDI (H)",PLATE,500,16
1470,"MTN VEGETABLE HANDI (F)",PLATE,950,16
1471,"DHOOTAR FISH FRY 500GM",PLATE,325,16
1472,"DHOOTAR FISH FRY 1-KG",PLATE,650,16
1473,"MTN MASALA HANDI (H)",PLATE,550,16
1474,"MTN MASALA HANDI (F)",PLATE,1050,16
1475,"CH PRIME HANDI (F)",PLATE,800,16
1476,"MUTTON PRIME HANDI (H)",PLATE,0,16
1477,"MUTTON PRIME HANDI (F)",PLATE,0,16
1478,"MUTTON NAMKEEN HANDI (H)",PLATE,0,16
1479,"MUTTON NAMKEEN HANDI (F)",PLATE,0,16
1481,"MTN REAL VLAGE (PANDO) KARAHI (F)",PLATE,2900,16
1482,"CHICKEN SHANWARI KARAHI (H)",PLATE,350,16
1483,"CHICKEN SHANWARI KARAHI (F)",PLATE,600,16
1484,"DUMBA MAKHAN KARAHI (H)",PLATE,550,16
1485,"DUMBA MAKHAN KARAHI (F)",PLATE,900,16
1486,"FISH SPL MAKHAN KARAHI (H)",PLATE,550,16
1487,"FISH SPL MAKHAN KARAHI (F)",PLATE,1050,16
1488,"BATAIR SPL MAKHAN KARAHI (H)",PLATE,425,16
1489,"BATAIR SPL MAKHAN KARAHI (F)",PLATE,800,16
1490,"BATAIR SPL WHITE KARAHI (H)",PLATE,450,16
1491,"FISH SPL MAKHAN HANDI (H)",PLATE,525,16
1492,"FISH SPL MAKHAN HANDI (F)",PLATE,1000,16
1493,"AL HAJ SPL MTN JNGLI HANDI (H)",PLATE,1200,16
1494,"AL HAJ SPL MTN JNGLI HANDI (F)",PLATE,2300,16
1495,"AL HAJ SPL FISH JNGLI HANDI (H)",PLATE,550,16
1496,"AL HAJ SPL FISH JNGLI HANDI (F)",PLATE,1050,16
1497,"HEERA FINGER 500GM",PLATE,400,33
1498,"HEERA FINGER 1-KG",PLATE,800,33
1499,"FISH ACHAR HANDI (H)",PLATE,450,16
1500,"FISH ACHAR HANDI (F)",PLATE,800,16
1501,"PRAWN ACHAR HANDI (H)",PLATE,450,16
1502,"PRAWN ACHAR HANDI (F)",PLATE,800,16
1503,"BATAIR ACHAR HANDI (H)",PLATE,450,16
1504,"BATAIR ACHAR HANDI (F)",PLATE,800,16
1505,"FISH CAPITAL HANDI (H)",PLATE,450,16
1506,"FISH CAPITAL HANDI (F)",PLATE,800,16
1507,"PRAWN CAPITAL HANDI (H)",PLATE,450,16
1508,"PRAWN CAPITAL HANDI (F)",PLATE,800,16
1509,"BATAIR CAPITAL HANDI (H)",PLATE,450,16
1510,"BATAIR CAPITAL HANDI (F)",PLATE,800,16
1511,"DUMBA PRIME HANDI (H)",PLATE,500,16
1512,"DUMBA PRIME HANDI (F)",PLATE,850,16
1513,"PRAWN JAL FAREZI WITH RICE",PLATE,0,14
1514,"PRAWN MANCHORIN (SZ/RICE)",PLATE,0,14
1515,"PRAWN LEMON WITH RICE",PLATE,0,14
1516,"PRAWN GARLIC WITH RICE",PLATE,0,14
1517,"PRAWN GINGER WITH RICE",PLATE,0,14
1518,"PRAWN SHASHILCK DRY",PLATE,280,14
1519,"RAAHO FISH SAJJI 500GM",PLATE,320,33
1520,"RAAHO FISH SAJJI 1-KG",PLATE,600,33
1521,"HEERA FISH SAJJI 500GM",PLATE,320,33
1522,"HEERA FISH SAJJI 1-KG",PLATE,600,33
1523,"THELA DEMBARA FISH SAJJI 500GM",PLATE,350,33
1524,"THELA DEMBARA FISH SAJJI 1-KG",PLATE,600,33
1525,"DHOOTAR FISH ANGARA 500GM",PLATE,350,33
1526,"DHOOTAR FISH ANGARA 1-KG",PLATE,600,33
1527,"RAAHO FISH ANGARA 500GM",PLATE,320,33
1528,"RAAHO FISH ANGARA 1-KG",PLATE,600,33
1529,"HEERA FISH ANGARA 500GM",PLATE,320,33
1530,"HEERA FISH ANGARA 1-KG",PLATE,600,33
1531,"THELA DEMBARA FISH ANGARA 500GM",PLATE,350,33
1532,"THELA DEMBARA FISH ANGARA 1-KG",PLATE,600,33
1533,"CH CHARGHA (CHAWAL BHARA) 500GM",PLATE,280,17
1534,"CH CHARGHA (CHAWAL BHARA) 1-KG",PLATE,550,17
1535,"QTA ALSI B CH SAJJI (WITH RICE) 500GM",PLATE,0,17
1536,"QTA ALSI B CH SAJJI (WITH RICE) 1-KG",PLATE,0,17
1537,"BATAIR ROAST 500GM",PLATE,350,17
1538,"TOOTH PICK (BOX)",BOX,165,1
1539,"FISH FILAY ( 5 X 8 )",KGS,260,15
1540,"CUTTER (KNIFE)",NOS,25,1
1541,"COOKER BELT",NOS,400,1
1542,"MITTI KE PIYALI",NOS,5,1
1543,JECTOR,NOS,0,1
1544,"COFFEE CUP",NOS,0,1
1545,"FISH FILAY (3 X 5 )",KGS,220,15
1546,"FISH FEED",PKT,90,1
1547,"BIRYANI BOX SMALL",PCS,4,2
1548,"MOONG PHALI DANA",KGS,240,1
1549,"SECTION BOOK",NOS,1,1
1550,"FISH- SHOKIAT (RANGI)",KGS,370,1
1551,"CARROT CUTTER",NOS,700,1
1552,"SLICE JUICE",NOS,25,1
1553,"ALUMINIUM/ PLATINIUM FOIL 12""",PKT,130,1
1554,"ALUMINIUM /PLATINIUM FOIL 18""",PKT,190,1
1555,"CHICKEN VEG ROLL",NOS,7,1
1556,"HOLE PUNCH- LARGE",NOS,240,1
1557,"HOLE PUNCH- SMALL",NOS,170,1
1558,"PRINTED SHOPPER (12 X 15)",PCS,0,2
1559,"ENERGY SAVER 8W",NOS,140,1
1560,"USB DEVICE",NOS,1800,1
1561,"KHEER/CUSTERD BOWL TABLE PARSAL",NOS,50,1
1562,"STEEL PATELA",NOS,1,1
1563,"QEEMA CUTTER",NOS,200,1
1564,"GLUE STICK",NOS,90,1
1565,"RAITA BOWL TABLE PARSAL",NOS,40,1
1566,"PLASTIC GLASS",NOS,25,1
1567,"PIPE (KGS)",KGS,75,1
1568,"OIL (EMPTY TIN)",NOS,56,1
1569,"OIL (JLA HUA)",NOS,1,1
1570,"ROTI KE GADDI",NOS,1,1
1571,"WELLCOME DRINK",NOS,15,1
1572,"KHALI BORI",NOS,30,1
1573,"PERGHOOB (TANDOOR)",NOS,220,1
1574,"METAL FAN",NOS,2850,1
1575,"NATIONAL FLAG",NOS,280,1
1576,"KHALI DRUM",NOS,1400,1
1577,"TEA MILKY",NOS,35,1
1578,"HARA RANG",NOS,180,1
1579,"QEEMA MACHINE",NOS,3200,1
1580,"MUSTERD SAUCE",NOS,80,1
1581,MOBILE,NOS,2200,1
1582,"LAL RANG",NOS,180,1
1583,FINYLE,KGS,70,1
1584,"KUNNA MASALA",PKT,50,1
1585,CALENDER,NOS,1,1
1586,"MULTANI MITTI",NOS,1000,1
1587,"PLASTIC JUG",NOS,180,1
1588,"RESTAURANT FOLDER",NOS,1,1
1589,"FISH FRY (LIVE CHARGES)",KGS,100,1
1590,"RC-400 (SALAN BOWL)",NOS,6.5,2
1591,"FISH BANGASH",KGS,350,15
1592,"PLASTIC BOX - 1-KG",NOS,12,2
1593,"PLASTIC BOX - 2-KG",NOS,45,2
1594,"PLASTIC BOX - 3-KG",NOS,60,2
1595,"CHICKEN BONELESS",KG,855,1
1596,LAHSAN,KG,0,1
1597,"MALIR MIRCH",KG,0,1
1598,"BARI MIRCH",KG,0,1
1599,PIYAZ,KG,0,1
1600,JONA,12,0,1
1601,"BIRYANI SADI",PLATE,1,22
1602,"SINGAPUREAN RICE KOFTI (LARGE)",PLATE,0,22
1604,"HALEEM 1/2 KG",PLATE,100,22
1605,"CHICKEN NIHARI (SINGLE)",PCS,30,22
1606,"CHICKEN NIHARI (DOUBLE)",PLATE,200,22
1607,"CREAM COCKTALL HALF KG",KG,200,22
1608,"CREAM COCKTALL FULL KG",KG,400,22
1609,"COLD DRINK N.R 300ML",PCS,30,12
1610,"RAITA ( CUP )",CUP,25,12
1611,"COLD-DRINK CRATE",CRATE,475,12
1612,SALAD,PCS,40,22
1613,"RAITA (SMALL)",PCS,50,22
1614,"CHICKEN SHAHLICK WITH RICE 500 GM",KG,0,14
1615,"COLD DRINK REGULAR 250 ML",PCS,25,12
1616,"CHICKEN QORMA",KG,0,1
1617,"CHICKEN KARAHI",KG,0,1
1618,WERITY,KG,120,1
1619,CHAMCHAM,KG,160,1
1620,MASALA,KG,0,3
1621,DESSERTS,P/H,0,11
1622,GARDAN,1,0,34
1623,CARTAGES,1,0,1
1624,"SINGAPUREAN RICE",KG,1150,35
1625,"SINGAPUREAN RICE KOFTI PER KG",KG,1400,35
1626,"FAMILY PACK (LARGE)",NO,40,2
1627,"FAMILY PACK (SMALL)",NO,35,2
1628,"KUNNA MUTTON",KG,200,1
1629,"TAFTTAN IN KG (M)",KG,150,1
1630,"AGRA SHAHE",KG,390,1
1631,"BEEF FOR BIRYANI",KG,440,1
1632,"BEEF FOR QORMA",KG,0,1
1634,FARE,NO,0,1
1635,"SILVER CREAM",KG,360,1
1636,JAMSI,KG,400,1
1637,"RAWAZ BEEF",KG,100,1
1638,"CHICKEN FOR NIHARI",KG,0,1
1639,DRUM,1,0,1
1640,WINGS,1,0,1
1641,"BEEF (FOR NIHARI)",KG,0,1
1642,"BADAM CUTTER",KG,1050,1
1643,"CHICKEN THAI",KG,326,1
1644,"SALAM BAKRA W/O MEAT",NOS,2000,1
1645,"M.BREAD NO",NO,17,1
1646,"FISH DANGARI",KG,0,1
1647,"SUGAR KG",KG,0,1
1648,"NIHARI MASALAH",PK,38.39,1
1649,"LAHORI FISH MASALAH",PK,38.39,1
1650,"M.BREAD KG",KG,270,1
1651,"MINERAL WATER",NOS.,90,1
1652,MALPURA,NOS.,25,1
1653,"MASALLA DOSA POTATO",NOS.,60,1
1654,KAKRONDA,KG,280,1
1655,LACHA,KG,200,1
1656,LABOR,NO,0,1
1657,"YAKHNI SOUP",CUP,0,1
1658,"CHICKEN TIKKA (GREEN)",KG,110,1
1659,"GOLGUPPY PLATE",PLATE,40,1
1660,"CHANA CHAT PLATE",PALTE,40,1
1661,"CHICKEN MALAI KOFTA P/K",KG,1000,1
1662,"DAHI BARAY",NOS.,30,22
1663,"CHOCOLATE FOUNTAIN",NO,0,1
1664,NALI,NO,0,1
1665,"BEEF MAGHAZ",NO,0,1
1666,"DECORATION PER HEAD",1,0,1
1667,"ROTI MILKY (KGS) (K)",KG,78,1
1668,"TAFTTAN IN KG (K)",KG,390,1
1669,"ROTI MILKY (PCS) (K)",PCS,13,1
1670,"TAFTTAN IN PCS (K)",NO,23,1
1671,GRABI,KG,200,1
1672,"MUCCA JAWA",KG,40,1
1673,"BEEF BIRYANI",KGS,0,3
1674,"GARIBI KOFTA",KGS,450,3
1675,OPENING,1,0,1
1676,"EID SUITS",PCS,0,1
1677,"CUP KHEER",PCS,55,11
1678,"KHEER HALF PACK",NOS,175,11
1679,"KHEER FULL PACK",NOS,350,11
1680,SHOVRMA,NO,0,1
1681,"GOLA GANDA",NO,0,1
1682,"CHICKEN MALAI KOFTI P/K",KG,460,1
1683,VEGETABLE,KG,0,1
1684,"COLD DRINK (STING 240 ML)",NOS,516,12
1685,"CHICKEN POWDER (12 KGS)",CTN,0,1
1686,"FILE PAPER",ROLL,1,2
1687,KARAAM,KGS,0,1
1688,"FISH (IRANI)",KGS,730,15
1689,"BUND KABAB",PCS,40,6
1690,"THERMAPUL CUP (PRINTED)",PCS,0,1
1691,"THERMAPUL CUP",PCS,0,1
1692,"LEBINIS BOTI",KGS,0,8
1693,"OFFICE TABLE",NOS,0,1
1694,"GLASS (FURNITURE)",NOS,0,1
1695,"PAYE (BEEF)",PCS,0,1
1696,"MUTTON HANDI",KGS,800,1
1697,INGIR,KGS,0,1
1698,"CHICKEN POWER KGS",KGS,590,1
1699,"CHAPATI (ROTI)",PCS,5,1
1700,HARAROD,KGS,72,1
1701,FISH,KGS,400,15
1702,"CHANDAN KABAB",0,0,1
1703,"A-ONE OIL",0,0,1
1704,"KAMEL BEEF",0,0,1
1705,"BARKAT OIL",0,0,1
1706,"SUPREEMO OIL",TIN,0,1
1707,"FISH KABAB",0,0,1
1708,"CHICKEN BIHARI TIKKA",0,80,1
1709,"FISH GIRL",0,0,1
1710,"CHICKEN MAYO GARLIC",0,0,1
1711,"CHICKEN MALAI TIKKA",0,0,1
1712,"BEEF BONG",0,0,1
1713,SALAD.,0,0,1
1714,"FACEBOOK & NET EXPENSES",0,0,1
1715,"MUTTON FOR BIRYANI",0,0,1
1716,"MUTTON QOORMA",0,0,1
1717,"TURKISH KABAB",0,160,1
1718,"CHICKEN FOR TIKKA",0,0,1
1719,"CHICKEN DOOSA",0,0,1
1720,CHAT,0,0,1
1721,"CHICKEN BIRYANI ALO MASALA",0,0,1
1722,"BIRYANI MASALA BEEF",0,0,1
1723,"BALTI GOSHT",0,0,1
1724,S,0,0,1
1725,"SICILION ICE CREAM",0,0,1
1726,"TRAY GATHUE ICE CREAM",0,0,1
1727,MARONDA,0,0,1
1728,"SEERMAL TANDOOR",0,0,1
1729,"GREEN SALAD PLATER",0,0,1
1730,"LEMINUS TIKKA",0,0,1
1731,"LIBNANI TIKKA",0,0,1
1732,"LIBNANI BOTI",0,0,1
1733,"JIMSI BEEF",0,900,1
1734,"CHICK ALAQUBE",0,0,1
1735,"PROWN FRIEND CRUNB",0,0,1
1736,"CHICKEN CHEESE STICK",0,0,1
1737,"DESSERT BAR",0,0,1
1738,"CREAM CREMAL",0,0,1
1739,"MINT ROLL",0,0,1
1740,"CHICKEN CUTLUS",0,0,1
1741,PITE,0,0,1
1742,"CHICKEN BAZOO",0,0,1
1743,"BEEF FOR POLAO",0,0,1
1744,PARATHA,KGS,450,1
1745,"MUTTON FOR POLAO",0,0,1
1746,"SIGAPOREAN (PLATTER) SMALL",0,0,1
1747,"SIGAPOREAN (PLATTER) LARGE",0,0,1
1748,"MUTTON BONG",0,0,1
1749,INJEER,0,0,1
1750,RICE,0,350,1
1751,"PACKING SMALL",0,0,1
1752,"MUTTON CHANP",0,0,1
1753,"BAKRA (FULL)",0,0,1
1754,"MTTON STEAM",0,0,1
1755,"SLICE 240 ML",0,0,1
1756,"PET 500 ML",0,454,1
1757,"PET 1.5 LTR",0,492,1
1758,"PET 2.25 LTR",0,0,1
1759,"AQUAFINA 500",0,0,1
1760,"AQUAFINA 1.5 LTR",0,0,1
1761,"PET STING 500 ML",0,0,1
1762,"RAITA CUP 100G",0,0,1
1763,"QEEMA MASALA",0,0,1
1764,SHURTS,0,0,1
1765,"L.P 11 BOX",0,0,1
1766,"CHICKEN STEAM",0,0,1
1767,"PACKING LARGE",0,0,1
1768,"CHICKEN CHEESE BOL",0,0,1
1769,"KATA KUT",0,0,1
1770,"L.P 9 BOX",0,0,1
1771,"SMART REAL MAYO",QTY,5103,1
1772,BHINDI,0,0,1
1773,"DHAGA KABAB",0,0,1
1774,"GENERAL FOOD MATRIAL",0,0,1
1775,"SLICE 355ML",0,0,1
1776,KHOPRA,0,0,1
1777,KARELA,KG,0,1
1778,"EMPTY REG 250ML",UNIT,300,1
1779,GETTO,0,0,1
1780,"PRINTED SHOPPER (12 X 18)",0,0,1
1781,"OPENING FLAYER",0,0,1
1782,"BUCKET STIKER SMALL",0,0,1
1783,"BUCKET STIKER LARGE",0,0,1
1784,"DELIVERY CARD",0,0,1
1785,ROASTTED,0,0,1
1786,"BALOUCHI TIKKA",0,0,1
1787,SPARE,0,0,1
1788,"SHAHI BOTI",0,0,1
1789,"CHIK CORDON BLUE",0,0,1
1790,"CHICKEN POTA",0,0,1
1791,"CHICKEN MINI ROLL",0,0,1
1792,"VIP TANDOR",0,0,1
1793,"KOILA KARAHI",0,0,1
1794,"FOIL PAPER",QTY,0,2
1795,"PLASTIC BOX - 1/2-KG (500 ML-)",QTY,0,2
